Trial,Greedy Size,Greedy Time,Random Size,Random Time,Maximal Size,Maximal Time
358,50,0.00011389999417588115,51,0.00010579999070614576,51,0.00013640000543091446
359,47,0.00012599999899975955,51,0.00011629999789875001,51,9.370000043418258e-05
360,47,0.00011809999705292284,50,0.00011920000542886555,51,9.389998740516603e-05
361,51,0.00012119999155402184,53,0.000109500004327856,53,9.14999982342124e-05
362,47,0.00011809999705292284,49,0.00010859999747481197,55,8.850000449456275e-05
363,49,0.00012159999459981918,50,0.00010859999747481197,50,8.230000094044954e-05
364,48,0.00021389999892562628,50,0.0001677999971434474,49,0.00013699999544769526
365,50,0.00034130000858567655,52,0.00031009998929221183,55,0.0001613000058569014
366,47,0.00012229999992996454,49,0.00010859999747481197,53,8.929999603424221e-05
367,49,0.00011919999087695032,53,0.00011079999967478216,54,9.580000187270343e-05
368,48,0.00011789999553002417,50,0.00010980000661220402,53,9.06999921426177e-05
369,51,0.00011990001075901091,53,0.00011709998943842947,53,8.92000098247081e-05
370,51,0.0001162000116892159,53,0.00010969999129883945,54,8.969999908003956e-05
371,51,0.00011690000246744603,51,0.00010930000280495733,53,0.0001033000007737428
372,51,0.00011660000018309802,49,0.00010869999823626131,52,8.620000153314322e-05
373,48,0.00011590000940486789,49,0.00010899998596869409,51,8.650000381749123e-05
374,50,0.00011590000940486789,52,0.00010859999747481197,51,8.709999383427203e-05
375,49,0.00012029999925289303,54,0.00010930000280495733,54,0.00010770000517368317
376,49,0.00018730000010691583,53,0.0001255999959539622,52,0.00010509999992791563
377,51,0.0001441000058548525,54,0.00011389999417588115,52,9.649999265093356e-05
378,49,0.00011950000771321356,51,0.00010849999671336263,54,8.719999459572136e-05
379,50,0.00011950000771321356,53,0.00011110000195913017,53,0.00010900000052060932
380,49,0.00011920000542886555,53,0.00011239999730605632,51,9.139999747276306e-05
381,52,0.00011900000390596688,51,0.0001120000088121742,50,9.010000212583691e-05
382,52,0.00011829999857582152,52,0.00011110000195913017,53,9.139999747276306e-05
383,49,0.00011639999866019934,51,0.00010910000128205866,49,8.759999764151871e-05
384,51,0.00011559999256860465,51,0.00015859999984968454,50,0.0001508999994257465
385,51,0.00013049998960923404,52,0.00014450000890064985,52,0.00015550000534858555
386,49,0.00013040000339969993,51,0.00011280000035185367,52,0.00010849999671336263
387,52,0.00019040000915993005,54,0.0001680999994277954,51,0.00015029999485705048
388,48,0.0002066000015474856,51,0.0001993000041693449,49,0.00016209999739658087
389,45,0.00021160001051612198,48,0.0001993000041693449,48,0.0001630000042496249
390,50,0.00018089999502990395,49,0.0001731000083964318,52,0.00014859999646432698
391,49,0.00011600001016631722,49,0.00010650001058820635,49,8.499999239575118e-05
392,49,0.00011409999569877982,53,0.00010770000517368317,51,8.47999908728525e-05
393,50,0.00011649999942164868,50,0.00010920000204350799,51,8.709999383427203e-05
394,52,0.00011700000322889537,52,0.00010940000356640667,49,8.929999603424221e-05
395,47,0.00011399999493733048,54,0.00010720000136643648,54,8.650000381749123e-05
396,49,0.00011520000407472253,52,0.0006413999944925308,53,8.779999916441739e-05
397,49,0.00011400000948924571,50,0.00010509999992791563,50,8.569999772589654e-05
398,50,0.0001142999972216785,52,0.00010750000365078449,53,8.499999239575118e-05
399,50,0.00012489999062381685,53,0.00011010000889655203,55,8.909999451134354e-05
400,47,0.00014850001025479287,51,0.0001402000052621588,49,8.860000525601208e-05
401,50,0.00013649999164044857,52,0.00011280000035185367,51,8.949999755714089e-05
402,49,0.0001145999995060265,54,0.00010779999138321728,51,8.900000830180943e-05
403,49,0.00011690000246744603,53,0.0001083999959519133,55,9.010000212583691e-05
404,52,0.00011409999569877982,52,0.00010559998918324709,54,8.360001083929092e-05
405,49,0.00011280000035185367,53,0.00010770000517368317,54,8.769999840296805e-05
406,47,0.00011590000940486789,50,0.00010919998749159276,51,8.530000923201442e-05
407,52,0.00014200000441633165,51,0.00011039999662898481,51,9.119999594986439e-05
408,48,0.000115999995614402,50,0.00010710000060498714,51,8.539999544154853e-05
409,49,0.00011340000492054969,53,0.00010809999366756529,51,8.530000923201442e-05
410,47,0.000112599998828955,49,0.00010720000136643648,49,8.369999704882503e-05
411,49,0.0001154000055976212,54,0.00010920000204350799,54,8.849998994264752e-05
412,48,0.00011280000035185367,49,0.00010309999925084412,50,8.179999713320285e-05
413,47,0.0001176999940071255,53,0.00011750000703614205,51,8.849998994264752e-05
414,50,0.00011699998867698014,49,0.00010920000204350799,50,8.81000014487654e-05
415,52,0.00016199999663513154,52,0.00011680000170599669,52,9.899999713525176e-05
416,46,0.00011900000390596688,51,0.00011129998893011361,49,9.050000517163426e-05
417,48,0.00011609999637585133,51,0.00010829999519046396,49,8.720000914763659e-05
418,49,0.00011470000026747584,52,0.00010990000737365335,50,8.430000161752105e-05
419,48,0.0001221999991685152,53,0.00010569998994469643,49,8.670000534038991e-05
420,50,0.00011500000255182385,54,0.0001277999981539324,51,0.00010569998994469643
421,49,0.00011570000788196921,52,0.0001137000072048977,52,8.569999772589654e-05
422,49,0.00011169999197591096,53,0.0001083999959519133,52,8.280000474769622e-05
423,47,0.00011709998943842947,50,0.00010859999747481197,52,8.850000449456275e-05
424,48,0.00011619999713730067,54,0.00011130000348202884,52,8.930001058615744e-05
425,47,0.00011190000805072486,51,0.0001058999914675951,51,8.64000030560419e-05
426,50,0.00011559999256860465,54,0.00010900000052060932,54,8.759999764151871e-05
427,50,0.00011870000162161887,48,0.0001092999882530421,52,9.110000974033028e-05
428,54,0.00012149999383836985,51,0.00011320000339765102,54,9.40999889280647e-05
429,47,0.00013689999468624592,51,0.00011570000788196921,51,0.0001010000123642385
430,50,0.00012460000289138407,52,0.00011209999502170831,55,9.050000517163426e-05
431,46,0.00011609999637585133,52,0.00010889999975915998,48,8.769999840296805e-05
432,51,0.00011350000568199903,54,0.00010719998681452125,56,8.700000762473792e-05
433,51,0.00012319999223109335,50,0.00011180000728927553,52,9.499999578110874e-05
434,48,0.00011329998960718513,54,0.00010720000136643648,53,8.699999307282269e-05
435,44,0.00011139998969156295,52,0.00010879999899771065,51,8.789999992586672e-05
436,45,0.00011310000263620168,52,0.00010479999764356762,48,8.360001083929092e-05
437,47,0.00011249999806750566,50,0.00010620000830385834,52,8.72999953571707e-05
438,52,0.00011140000424347818,51,0.00010509999992791563,52,8.200001320801675e-05
439,48,0.00011670000094454736,52,0.00010679999832063913,48,8.670000534038991e-05
440,44,0.00011020000965800136,52,0.00010409999231342226,53,8.189999789465219e-05
441,51,0.00011919999087695032,51,0.00011049999739043415,53,9.40000027185306e-05
442,48,0.00011419999646022916,52,0.00012669998977798969,49,8.589999924879521e-05
443,47,0.00016870000399649143,45,0.00010889999975915998,49,9.970000246539712e-05
444,48,0.0001480999926570803,48,0.00011700000322889537,52,9.57999873207882e-05
445,45,0.00011670000094454736,51,0.00011029999586753547,50,8.410000009462237e-05
446,47,0.00011209999502170831,50,0.00010560000373516232,52,8.329999400302768e-05
447,46,0.00012850000348407775,53,0.0001075999898603186,50,8.770001295488328e-05
448,53,0.00011660000018309802,54,0.00010859999747481197,52,8.800000068731606e-05
449,52,0.00011520000407472253,53,0.00010840001050382853,55,9.049999061971903e-05
450,49,0.00011699998867698014,52,0.00011010000889655203,54,8.739999611862004e-05
451,47,0.00011750000703614205,51,0.0001109000004362315,53,0.00012840000272262841
452,52,0.00012319999223109335,50,0.00010970000585075468,50,9.169999975711107e-05
453,49,0.0001120000088121742,52,0.00010520000068936497,51,8.3099992480129e-05
454,50,0.00011500000255182385,49,0.00010990000737365335,53,8.860000525601208e-05
455,48,0.00011589999485295266,51,0.00010820000898092985,51,8.620000153314322e-05
456,48,0.00011470000026747584,50,0.00010810000821948051,52,8.549999620299786e-05
457,51,0.00011559999256860465,49,0.00015410000924021006,50,0.00010590000601951033
458,49,0.00013910001143813133,52,0.00011399999493733048,51,9.590000263415277e-05
459,50,0.00012460000289138407,50,0.000149200001033023,50,9.14999982342124e-05
460,51,0.0001205000007757917,50,0.00010889999975915998,51,8.839998918119818e-05
461,50,0.00011490000179037452,53,0.00010980000661220402,52,8.689999231137335e-05
462,48,0.00011609999637585133,51,0.00010960000508930534,54,9.06999921426177e-05
463,46,0.00011449999874457717,52,0.00010689999908208847,49,8.589999924879521e-05
464,50,0.0001171000039903447,51,0.0001078000059351325,53,8.759999764151871e-05
465,49,0.00011569999333005399,53,0.00010980000661220402,51,8.699999307282269e-05
466,50,0.00011639999866019934,54,0.00010599999222904444,53,8.620000153314322e-05
467,46,0.00011189999349880964,49,0.00010679999832063913,50,8.480000542476773e-05
468,50,0.00011510000331327319,54,0.00010889999975915998,52,8.519999391864985e-05
469,49,0.000112900001113303,49,0.000106100007542409,52,8.469999011140317e-05
470,47,0.00011300000187475234,51,0.00010770000517368317,53,8.55999969644472e-05
471,52,0.00011660000018309802,51,0.00010779999138321728,53,0.00012209999840706587
472,50,0.00015330000314861536,51,0.00011280000035185367,50,9.120001050177962e-05
473,48,0.0001252000074600801,52,0.00011969999468419701,51,9.57000011112541e-05
474,51,0.00012060000153724104,51,0.00011220001033507288,54,9.099999442696571e-05
475,45,0.00011350000568199903,47,0.00010469999688211828,48,8.169999637175351e-05
476,48,0.000112599998828955,51,0.00010629999451339245,49,8.480000542476773e-05
477,49,0.00011870000162161887,54,0.00011039999662898481,55,9.129999671131372e-05
478,46,0.00011180000728927553,50,0.00010689999908208847,47,8.250000246334821e-05
479,49,0.00011430001177359372,50,0.00010709998605307192,48,8.610000077169389e-05
480,44,0.00011379999341443181,50,0.00010730000212788582,52,8.72999953571707e-05
481,48,0.00011680000170599669,53,0.0001112000027205795,52,9.129999671131372e-05
482,47,0.00011220001033507288,52,0.0001033000007737428,46,8.070000330917537e-05
483,47,0.00011589999485295266,50,0.00010870001278817654,49,8.520000847056508e-05
484,52,0.00011439999798312783,50,0.00010739998833741993,53,8.540000999346375e-05
485,49,0.00011680000170599669,51,0.00010959999053739011,53,9.390000195708126e-05
486,46,0.0001281000004382804,47,0.00013749999925494194,51,9.599998884368688e-05
487,50,0.00013320001016836613,52,0.00011300000187475234,51,9.160001354757696e-05
488,50,0.00012110000534448773,52,0.00010800000745803118,51,0.00010910000128205866
489,47,0.00011549999180715531,52,0.00010790000669658184,51,8.549999620299786e-05
490,47,0.00011670000094454736,52,0.00010930000280495733,50,8.909999451134354e-05
491,45,0.000115999995614402,49,0.00010829999519046396,50,8.549999620299786e-05
492,47,0.00011660000018309802,52,0.00010730000212788582,50,8.89999937498942e-05
493,49,0.00011520000407472253,51,0.00010970000585075468,53,8.669999078847468e-05
494,46,0.00011369999265298247,53,0.00011449999874457717,53,8.460000390186906e-05
495,45,0.00011379999341443181,51,0.00010689999908208847,51,8.50000069476664e-05
496,51,0.00011400000948924571,52,0.00010679999832063913,52,8.739999611862004e-05
497,46,0.00011530000483617187,49,0.00010849999671336263,52,8.709999383427203e-05
498,50,0.0001145999995060265,54,0.00010849999671336263,52,8.740001067053527e-05
499,46,0.00011280000035185367,49,0.00010560000373516232,48,8.319999324157834e-05
500,49,0.00012870000500697643,55,0.00011400000948924571,54,9.509999654255807e-05
501,52,0.00013269999180920422,55,0.000112900001113303,51,9.119999594986439e-05
502,49,0.00011910000466741621,53,0.00010960000508930534,50,8.779999916441739e-05
503,51,0.0001154000055976212,54,0.00010720000136643648,51,8.33000085549429e-05
504,46,0.00011740000627469271,51,0.00011150000500492752,51,8.820000221021473e-05
505,48,0.00011520000407472253,53,0.00010810000821948051,52,8.789999992586672e-05
506,48,0.0001137000072048977,51,0.00010699999984353781,50,8.380001236218959e-05
507,49,0.00011999999696854502,53,0.00010940000356640667,54,9.23000043258071e-05
508,49,0.00011720000475179404,50,0.00011039999662898481,55,9.070000669453293e-05
509,46,0.00011439999798312783,53,0.00010959999053739011,53,8.50000069476664e-05
510,53,0.00011449999874457717,53,0.00010789999214466661,52,8.490000618621707e-05
511,51,0.00011680000170599669,50,0.0001083999959519133,50,8.700000762473792e-05
512,48,0.0001134999911300838,52,0.00010689999908208847,52,8.189999789465219e-05
513,48,0.00011369999265298247,54,0.00010810000821948051,52,8.990000060293823e-05
514,50,0.00018679999629966915,53,0.00018190000264439732,52,0.0001542999962111935
515,49,0.0001334000116912648,51,0.00012790001346729696,53,0.00010480001219548285
516,46,0.0001238000113517046,51,0.00011160000576637685,50,8.679999154992402e-05
517,48,0.00011520000407472253,50,0.00010879999899771065,50,8.440000237897038e-05
518,47,0.00011409999569877982,50,0.00010730000212788582,54,8.569999772589654e-05
519,50,0.00011419999646022916,52,0.00010730000212788582,52,8.450000314041972e-05
520,46,0.00011560000712051988,52,0.00010789999214466661,50,8.650000381749123e-05
521,49,0.0001250000059371814,53,0.00010959999053739011,51,8.92000098247081e-05
522,50,0.00011419999646022916,52,0.00010809999366756529,52,8.47000046633184e-05
523,52,0.00012299999070819467,51,0.00010770000517368317,49,8.859999070409685e-05
524,51,0.00011770000855904073,50,0.00010900000052060932,53,8.950001210905612e-05
525,51,0.00011770000855904073,51,0.00010879999899771065,52,8.959999831859022e-05
526,45,0.00011139998969156295,50,0.00010699999984353781,51,8.430000161752105e-05
527,51,0.00011389999417588115,51,0.00010910000128205866,51,8.329999400302768e-05
528,48,0.000115999995614402,52,0.00010920000204350799,52,0.0001112000027205795
529,46,0.0001252000074600801,51,0.00011850000009872019,50,9.729999874252826e-05
530,50,0.00017869999282993376,50,0.0001908999984152615,49,0.00013699999544769526
531,50,0.00013029998808633536,51,0.00011210000957362354,53,9.209998825099319e-05
532,52,0.00011830001312773675,52,0.00010899998596869409,54,8.820000221021473e-05
533,50,0.00011490000179037452,55,0.00010910000128205866,53,8.670000534038991e-05
534,46,0.00011490000179037452,54,0.0001083999959519133,53,8.779999916441739e-05
535,47,0.00011500000255182385,52,0.00010859999747481197,47,9.700001101009548e-05
536,52,0.00011589999485295266,53,0.00010930000280495733,56,9.010000212583691e-05
537,50,0.00011589999485295266,52,0.00010869999823626131,52,8.749999688006938e-05
538,43,0.000112900001113303,46,0.0001066999975591898,50,8.379999781027436e-05
539,50,0.00011640001321211457,55,0.00010910000128205866,53,8.789999992586672e-05
540,49,0.00011500000255182385,50,0.00010749998909886926,52,8.450000314041972e-05
541,47,0.0001137000072048977,51,0.00010749998909886926,50,8.420000085607171e-05
542,50,0.00013810000382363796,50,0.00010889999975915998,52,0.00011959999392274767
543,48,0.00014229999214876443,52,0.00012140000762883574,55,9.989998943638057e-05
544,52,0.00012989999959245324,52,0.00011799999629147351,52,0.0001033000007737428
545,51,0.00011860000086016953,54,0.0001120000088121742,55,9.359999967273325e-05
546,46,0.00011359999189153314,53,0.00010710000060498714,49,8.600000001024455e-05
547,48,0.00011390000872779638,52,0.00010949998977594078,51,8.620000153314322e-05
548,45,0.00011310000263620168,50,0.00010869999823626131,50,8.699999307282269e-05
549,48,0.00011419999646022916,52,0.00010559998918324709,50,8.250000246334821e-05
550,51,0.00011839999933727086,53,0.00010969999129883945,53,9.130001126322895e-05
551,45,0.00012409999908413738,51,0.00010649999603629112,52,8.450000314041972e-05
552,49,0.00011780000932049006,54,0.00011069999891333282,51,9.119999594986439e-05
553,52,0.00011559999256860465,53,0.00010800000745803118,51,8.620000153314322e-05
554,50,0.00012579999747686088,54,0.00011150000500492752,49,9.029998909682035e-05
555,48,0.00011500000255182385,52,0.0001066999975591898,53,8.539999544154853e-05
556,49,0.00011680000170599669,52,0.00011249999806750566,53,0.0001286000042455271
557,45,0.00013349999790079892,49,0.00011079999967478216,51,8.870000601746142e-05
558,48,0.00012549999519251287,48,0.00010849999671336263,49,8.820000221021473e-05
559,47,0.00011550000635907054,53,0.00010999999358318746,52,8.789999992586672e-05
560,49,0.0001145999995060265,53,0.00010829999519046396,50,8.779999916441739e-05
561,49,0.00011739999172277749,48,0.00010720000136643648,49,8.529999468009919e-05
562,51,0.0001142999972216785,54,0.00010739998833741993,49,8.800000068731606e-05
563,48,0.00011619999713730067,49,0.00011019999510608613,54,8.949999755714089e-05
564,47,0.00011609999637585133,52,0.0001109000004362315,51,9.43000050028786e-05
565,48,0.000115999995614402,50,0.00010710000060498714,52,8.660000457894057e-05
566,51,0.00011779999476857483,52,0.00011219999578315765,54,9.180000051856041e-05
567,52,0.00011649999942164868,52,0.00010879999899771065,49,8.589999924879521e-05
568,48,0.00011320000339765102,51,0.00010689999908208847,50,8.459998934995383e-05
569,50,0.00011639999866019934,53,0.0001083999959519133,51,8.869999146554619e-05
570,50,0.00011759999324567616,50,0.000109500004327856,49,9.010000212583691e-05
571,45,0.00013670000771526247,47,0.00012149999383836985,52,9.499999578110874e-05
572,50,0.00013630000466946512,53,0.00011950000771321356,53,0.00011389999417588115
573,51,0.00011870000162161887,52,0.00011000000813510269,53,8.529999468009919e-05
574,51,0.00011639999866019934,54,0.00010879999899771065,55,8.779999916441739e-05
575,48,0.00011330000415910035,54,0.00010489999840501696,50,8.369999704882503e-05
576,52,0.0001151999895228073,53,0.00010820000898092985,51,8.789999992586672e-05
577,47,0.00011390000872779638,51,0.00010730000212788582,50,8.450000314041972e-05
578,47,0.00011320000339765102,51,0.00010469999688211828,51,8.369999704882503e-05
579,49,0.0001188000023830682,49,0.00011049999739043415,54,8.830000297166407e-05
580,46,0.00011480000102892518,49,0.00010770000517368317,52,9.43000050028786e-05
581,52,0.00011510000331327319,51,0.00011049999739043415,52,8.719999459572136e-05
582,52,0.00011549999180715531,50,0.00010990000737365335,53,8.919999527279288e-05
583,46,0.00011110000195913017,49,0.0001049999991664663,49,8.379999781027436e-05
584,47,0.000112599998828955,51,0.00010910000128205866,50,8.369999704882503e-05
585,48,0.0001306000049225986,53,0.0001112000027205795,52,9.40999889280647e-05
586,46,0.0001542999962111935,50,0.00011249999806750566,51,9.40000027185306e-05
587,49,0.0001168999879155308,48,0.00010869999823626131,51,8.81000014487654e-05
588,50,0.00011919999087695032,54,0.00011100000119768083,54,9.09000082174316e-05
589,49,0.00011560000712051988,51,0.00010829999519046396,50,8.549999620299786e-05
590,49,0.00011359999189153314,56,0.00010720000136643648,52,8.539999544154853e-05
591,48,0.00014540000120177865,55,0.00010989999282173812,54,8.81000014487654e-05
592,49,0.00011949999316129833,54,0.00011019999510608613,52,8.64000030560419e-05
593,49,0.00011480000102892518,49,0.00010779999138321728,50,8.550001075491309e-05
594,50,0.00011229999654460698,52,0.00010800000745803118,50,8.340000931639224e-05
595,51,0.00011530000483617187,51,0.00010559998918324709,51,8.949999755714089e-05
596,46,0.00011700000322889537,49,0.00011069999891333282,52,9.010000212583691e-05
597,52,0.00011359999189153314,50,0.00010660001134965569,55,8.490000618621707e-05
598,49,0.00011649999942164868,54,0.00010869999823626131,52,9.070000669453293e-05
599,51,0.0001466000103391707,55,0.00011869998706970364,52,0.00010140000085812062
600,50,0.00013980000221636146,52,0.00011910000466741621,52,0.00010459999612066895
601,48,0.00012329999299254268,49,0.00011059999815188348,56,9.280000813305378e-05
602,46,0.00011409999569877982,51,0.00010720000136643648,52,8.38999985717237e-05
603,49,0.00015279999934136868,53,0.00011139998969156295,54,9.159999899566174e-05
604,52,0.00011510000331327319,52,0.00011799999629147351,52,8.749999688006938e-05
605,49,0.00011779999476857483,52,0.0001086000120267272,50,8.420000085607171e-05
606,49,0.00011330000415910035,52,0.00010660001134965569,52,8.569999772589654e-05
607,50,0.000112900001113303,49,0.00010770000517368317,51,8.860000525601208e-05
608,52,0.00011310000263620168,53,0.00010809999366756529,49,8.339999476447701e-05
609,52,0.00011550000635907054,55,0.00011269999959040433,54,8.859999070409685e-05
610,47,0.00011280000035185367,52,0.00010809999366756529,51,8.550001075491309e-05
611,47,0.0001120000088121742,51,0.00010710000060498714,50,8.529999468009919e-05
612,52,0.00011720000475179404,54,0.00010859999747481197,52,9.030000364873558e-05
613,51,0.00015990000974852592,52,0.00011230001109652221,54,9.109999518841505e-05
614,48,0.0001221999991685152,50,0.00011039999662898481,51,9.000000136438757e-05
615,48,0.00013250000483822078,50,0.00011209999502170831,54,8.860000525601208e-05
616,48,0.00011360000644344836,49,0.00010900000052060932,49,8.439998782705516e-05
617,49,0.00011899998935405165,51,0.00010960000508930534,51,8.820000221021473e-05
618,48,0.00011680000170599669,52,0.00011140000424347818,51,8.849998994264752e-05
619,51,0.00011570000788196921,53,0.00010869999823626131,52,8.789999992586672e-05
620,48,0.00011399999493733048,50,0.00010889999975915998,52,8.600000001024455e-05
621,49,0.000115999995614402,50,0.00010520000068936497,52,8.630000229459256e-05
622,50,0.00011229999654460698,49,0.00010309999925084412,48,8.13999940874055e-05
623,49,0.00011669998639263213,52,0.00010660001134965569,52,8.369999704882503e-05
624,51,0.00011229999654460698,55,0.00010740000288933516,53,8.460000390186906e-05
625,44,0.00011169999197591096,56,0.00010770000517368317,52,8.739999611862004e-05
626,49,0.00011699998867698014,50,0.00011040001118090004,51,8.81000014487654e-05
627,49,0.0001218999968841672,52,0.00011239999730605632,52,9.810000483412296e-05
628,50,0.00011539999104570597,52,0.00010770000517368317,52,8.820000221021473e-05
629,53,0.00011369999265298247,50,0.00010770000517368317,54,8.519999391864985e-05
630,49,0.00011470000026747584,53,0.00010750000365078449,52,8.97999998414889e-05
631,51,0.0001145999995060265,50,0.00010939998901449144,52,8.650000381749123e-05
632,52,0.00011679998715408146,53,0.00011130000348202884,54,0.0001007999962894246
633,47,0.00011799999629147351,52,0.00010969999129883945,53,8.880000677891076e-05
634,50,0.00011449999874457717,49,0.00011170000652782619,53,9.270000737160444e-05
635,47,0.00011490000179037452,52,0.00010900000052060932,52,8.850000449456275e-05
636,48,0.00010879999899771065,49,0.00010210000618826598,51,7.919999188743532e-05
637,46,0.00011510000331327319,48,0.00011060001270379871,50,8.92000098247081e-05
638,48,0.00011329998960718513,50,0.000106100007542409,50,9.389998740516603e-05
639,48,0.00011269999959040433,51,0.0001041999930748716,48,8.240000170189887e-05
640,51,0.00011269999959040433,52,0.00010730000212788582,52,8.689999231137335e-05
641,48,0.00012229999992996454,51,0.00014730000111740083,46,0.00016400001186411828
642,48,0.00012450000212993473,50,0.00011059999815188348,52,8.72999953571707e-05
643,48,0.00011560000712051988,52,0.00010659999679774046,52,8.47999908728525e-05
644,48,0.00011629999789875001,52,0.00010869999823626131,50,8.860000525601208e-05
645,51,0.00014599999121855944,56,0.00011500000255182385,52,8.919999527279288e-05
646,49,0.00013210000179242343,53,0.0001109000004362315,51,9.290000889450312e-05
647,50,0.00011700000322889537,52,0.00010930000280495733,51,8.97999998414889e-05
648,50,0.00011589999485295266,52,0.00010820000898092985,52,8.3099992480129e-05
649,45,0.00011329998960718513,51,0.00010910000128205866,53,8.589999924879521e-05
650,47,0.00010999999358318746,52,0.00010590000601951033,52,8.13999940874055e-05
651,50,0.00011470000026747584,51,0.00010740000288933516,52,8.600000001024455e-05
652,47,0.00011470000026747584,51,0.0001066999975591898,51,8.659999002702534e-05
653,48,0.00011439999798312783,51,0.00010639999527484179,49,8.480000542476773e-05
654,48,0.0001109000004362315,54,0.00010599999222904444,54,8.270000398624688e-05
655,50,0.00011440001253504306,49,0.00011140000424347818,49,8.610000077169389e-05
656,48,0.0001534000039100647,51,0.0001168999879155308,50,0.00010340000153519213
657,48,0.00012419999984558672,51,0.0001137000072048977,52,0.0001201999984914437
658,50,0.00011829999857582152,49,0.00010879999899771065,53,8.81000014487654e-05
659,46,0.0001142999972216785,52,0.00010750000365078449,51,8.539999544154853e-05
660,48,0.00011569999333005399,55,0.00010910000128205866,53,8.959999831859022e-05
661,48,0.00011580000864341855,54,0.00010930000280495733,52,8.550001075491309e-05
662,49,0.00011660000018309802,51,0.0001086000120267272,52,8.870000601746142e-05
663,47,0.00011759999324567616,54,0.00011150000500492752,51,9.289999434258789e-05
664,50,0.00011569999333005399,54,0.000109500004327856,53,8.789999992586672e-05
665,47,0.00011339999036863446,49,0.00010540000221226364,52,8.610000077169389e-05
666,52,0.00010989999282173812,53,0.00010509999992791563,53,7.96000094851479e-05
667,48,0.00011280000035185367,51,0.00010659999679774046,51,8.469999011140317e-05
668,46,0.0001103000104194507,50,0.00010689999908208847,52,8.299999171867967e-05
669,51,0.00011619999713730067,52,0.00010689999908208847,51,8.439998782705516e-05
670,50,0.00012730000889860094,53,0.0001117999927373603,52,8.800000068731606e-05
671,48,0.00016759999562054873,53,0.00011220001033507288,53,9.599998884368688e-05
672,48,0.0001142999972216785,52,0.0001066999975591898,53,7.989999721758068e-05
673,51,0.00011670000094454736,49,0.00010849999671336263,47,8.789999992586672e-05
674,50,0.00011510000331327319,48,0.0001235999952768907,49,8.620000153314322e-05
675,50,0.00011300000187475234,52,0.00010579999070614576,50,8.320000779349357e-05
676,53,0.00011639999866019934,49,0.00010800000745803118,51,8.749999688006938e-05
677,50,0.0001145999995060265,49,0.00010800000745803118,51,8.539999544154853e-05
678,48,0.00011249999806750566,50,0.00010889999975915998,48,8.529999468009919e-05
679,49,0.0001154000055976212,51,0.00010969999129883945,52,8.940001134760678e-05
680,51,0.00011500000255182385,54,0.0001066999975591898,50,8.55999969644472e-05
681,52,0.0001137000072048977,48,0.00010750000365078449,50,8.429998706560582e-05
682,48,0.00011160000576637685,52,0.00010459999612066895,51,8.250000246334821e-05
683,49,0.000112900001113303,50,0.00010689999908208847,51,8.350001007784158e-05
684,50,0.00021710000874008983,49,0.00018270000873599201,49,0.00015359999088104814
685,51,0.00012879999121651053,51,0.00011130000348202884,49,8.840000373311341e-05
686,51,0.00014119999832473695,49,0.00012659998901654035,53,0.00010750000365078449
687,46,0.00011100000119768083,51,0.00010750000365078449,49,8.359999628737569e-05
688,50,0.00011600001016631722,51,0.00010889999975915998,49,8.420000085607171e-05
689,45,0.00011439999798312783,52,0.00010659999679774046,49,8.720000914763659e-05
690,46,0.00011369999265298247,53,0.00010740000288933516,52,8.589999924879521e-05
691,54,0.000112900001113303,53,0.00010590000601951033,53,8.369999704882503e-05
692,49,0.00011570000788196921,56,0.00010879999899771065,53,8.990000060293823e-05
693,47,0.00011639999866019934,53,0.00011180000728927553,53,8.939999679569155e-05
694,49,0.00011419999646022916,53,0.00010689999908208847,52,8.399999933317304e-05
695,52,0.00011510000331327319,52,0.00010900000052060932,54,8.679999154992402e-05
696,50,0.00011530000483617187,52,0.00010659999679774046,51,8.600000001024455e-05
697,53,0.00011690000246744603,52,0.0001112000027205795,53,8.959999831859022e-05
698,50,0.00013040000339969993,53,0.0001145999995060265,53,9.289999434258789e-05
699,51,0.0001205000007757917,48,0.00011049999739043415,50,9.210000280290842e-05
700,47,0.00011819999781437218,51,0.00011229999654460698,55,9.299999510403723e-05
701,49,0.00011379999341443181,54,0.0001227000029757619,54,8.779999916441739e-05
702,51,0.00011700000322889537,51,0.0001109000004362315,53,8.830000297166407e-05
703,45,0.00011239999730605632,51,0.00010710000060498714,51,8.50000069476664e-05
704,48,0.00011359999189153314,53,0.00010699999984353781,48,8.33000085549429e-05
705,51,0.00011619999713730067,49,0.00010770000517368317,53,8.759999764151871e-05
706,52,0.00011359999189153314,51,0.00010980000661220402,49,8.3099992480129e-05
707,50,0.0001145999995060265,50,0.00010480001219548285,52,8.489999163430184e-05
708,48,0.00011189999349880964,52,0.00010489999840501696,50,9.000000136438757e-05
709,50,0.00011510000331327319,52,0.00011029999586753547,52,8.850000449456275e-05
710,50,0.00011610001092776656,51,0.00010980000661220402,54,8.869999146554619e-05
711,50,0.0001142999972216785,52,0.00010970000585075468,48,8.689999231137335e-05
712,48,0.0001252999936696142,53,0.00015890000213403255,51,0.00010450000991113484
713,48,0.00011800001084338874,51,0.00010809999366756529,50,8.260000322479755e-05
714,48,0.00011400000948924571,51,0.00010569998994469643,51,8.460000390186906e-05
715,45,0.00012029999925289303,50,0.00010800000745803118,49,8.38999985717237e-05
716,50,0.00011480000102892518,56,0.00010809999366756529,55,8.97999998414889e-05
